Season,Team,Lg,Salary,player_id
2016-17,Dallas Mavericks,NBA,"$70,000",colliky01
2017-18,Dallas Mavericks,NBA,"$382,464 (TW)",colliky01
Career,(may be incomplete),,"$452,464",colliky01
