Season,Team,Lg,Salary,player_id
1984-85,Kansas City Kings,NBA,"$225,000",thorpot01
1985-86,Sacramento Kings,NBA,"$297,500",thorpot01
1987-88,Sacramento Kings,NBA,"$337,500",thorpot01
1988-89,Houston Rockets,NBA,"$1,100,000",thorpot01
1989-90,Houston Rockets,NBA,"$1,100,000",thorpot01
1990-91,Houston Rockets,NBA,"$1,760,000",thorpot01
1991-92,Houston Rockets,NBA,"$1,786,000",thorpot01
1992-93,Houston Rockets,NBA,"$2,102,000",thorpot01
1993-94,Houston Rockets,NBA,"$2,418,000",thorpot01
1994-95,Houston Rockets,NBA,"$2,578,400",thorpot01
1995-96,Detroit Pistons,NBA,"$2,607,000",thorpot01
1996-97,Detroit Pistons,NBA,"$7,000,000",thorpot01
1997-98,Vancouver Grizzlies,NBA,"$5,700,000",thorpot01
1998-99,Washington Wizards,NBA,"$4,400,000",thorpot01
1999-00,Miami Heat,NBA,"$2,000,000",thorpot01
2000-01,Charlotte Hornets,NBA,"$2,200,000",thorpot01
Career,(may be incomplete),,"$37,611,400",thorpot01
