Season,Team,Lg,Salary,player_id
1990-91,Utah Jazz,NBA,"$360,000",edwarbl01
1991-92,Utah Jazz,NBA,"$390,000",edwarbl01
1992-93,Milwaukee Bucks,NBA,"$475,000",edwarbl01
1993-94,Milwaukee Bucks,NBA,"$1,500,000",edwarbl01
1994-95,Boston Celtics,NBA,"$1,700,000",edwarbl01
1995-96,Vancouver Grizzlies,NBA,"$1,900,000",edwarbl01
1996-97,Vancouver Grizzlies,NBA,"$2,100,000",edwarbl01
1997-98,Vancouver Grizzlies,NBA,"$2,300,000",edwarbl01
1998-99,Miami Heat,NBA,"$850,000",edwarbl01
1999-00,Miami Heat,NBA,"$510,000",edwarbl01
Career,(may be incomplete),,"$12,085,000",edwarbl01
