Season,Team,Lg,Salary,player_id
1999-00,Boston Celtics,NBA,"$385,000",griffad01
2000-01,Boston Celtics,NBA,"$498,500",griffad01
2001-02,Dallas Mavericks,NBA,"$565,850",griffad01
2002-03,Dallas Mavericks,NBA,"$637,435",griffad01
2003-04,Houston Rockets,NBA,"$751,179",griffad01
2004-05,Chicago Bulls,NBA,"$870,046",griffad01
2005-06,Dallas Mavericks,NBA,"$768,718",griffad01
2006-07,Chicago Bulls,NBA,"$1,475,000",griffad01
2007-08,Seattle SuperSonics,NBA,"$1,593,000",griffad01
2008-09,Milwaukee Bucks,NBA,"$1,711,000",griffad01
Career,(may be incomplete),,"$9,255,728",griffad01
