Season,Team,Lg,Salary,player_id
1984-85,Detroit Pistons,NBA,"$750,000",thomais01
1985-86,Detroit Pistons,NBA,"$750,000",thomais01
1986-87,Detroit Pistons,NBA,"$759,000",thomais01
1987-88,Detroit Pistons,NBA,"$750,000",thomais01
1988-89,Detroit Pistons,NBA,"$1,100,000",thomais01
1989-90,Detroit Pistons,NBA,"$2,100,000",thomais01
1990-91,Detroit Pistons,NBA,"$2,720,000",thomais01
1991-92,Detroit Pistons,NBA,"$2,960,000",thomais01
1992-93,Detroit Pistons,NBA,"$2,272,000",thomais01
1993-94,Detroit Pistons,NBA,"$2,520,000",thomais01
Career,(may be incomplete),,"$16,681,000",thomais01
