Season,Team,Lg,Salary,player_id
2007-08,Seattle SuperSonics,NBA,"$4,171,200",duranke01
2008-09,Oklahoma City Thunder,NBA,"$4,484,040",duranke01
2009-10,Oklahoma City Thunder,NBA,"$4,796,880",duranke01
2010-11,Oklahoma City Thunder,NBA,"$6,053,663",duranke01
2011-12,Oklahoma City Thunder,NBA,"$15,506,632",duranke01
2012-13,Oklahoma City Thunder,NBA,"$16,669,630",duranke01
2013-14,Oklahoma City Thunder,NBA,"$17,832,627",duranke01
2014-15,Oklahoma City Thunder,NBA,"$18,995,624",duranke01
2015-16,Oklahoma City Thunder,NBA,"$20,158,622",duranke01
2016-17,Golden State Warriors,NBA,"$26,540,100",duranke01
2017-18,Golden State Warriors,NBA,"$25,000,000",duranke01
2018-19,Golden State Warriors,NBA,"$30,000,000",duranke01
2019-20,Brooklyn Nets,NBA,"$37,199,000",duranke01
2020-21,Brooklyn Nets,NBA,"$39,058,950",duranke01
2021-22,Brooklyn Nets,NBA,"$40,918,900",duranke01
Career,(may be incomplete),,"$307,385,868",duranke01
