Season,Team,Lg,Salary,player_id
1988-89,New York Knicks,NBA,"$250,000",stricro02
1990-91,San Antonio Spurs,NBA,"$400,000",stricro02
1991-92,San Antonio Spurs,NBA,"$400,000",stricro02
1992-93,Portland Trail Blazers,NBA,"$1,200,000",stricro02
1993-94,Portland Trail Blazers,NBA,"$1,560,000",stricro02
1994-95,Portland Trail Blazers,NBA,"$1,920,000",stricro02
1995-96,Portland Trail Blazers,NBA,"$2,280,000",stricro02
1996-97,Washington Bullets,NBA,"$3,036,000",stricro02
1997-98,Washington Wizards,NBA,"$3,450,000",stricro02
1999-00,Washington Wizards,NBA,"$10,000,000",stricro02
2000-01,Washington Wizards,NBA,"$10,000,000",stricro02
2001-02,Washington Wizards,NBA,"$3,750,000",stricro02
2001-02,Miami Heat,NBA,"$1,000,000",stricro02
2002-03,Minnesota Timberwolves,NBA,"$1,030,000",stricro02
2003-04,Orlando Magic,NBA,"$887,317",stricro02
Career,(may be incomplete),,"$41,163,317",stricro02
