Season,Team,Lg,Salary,player_id
2011-12,Minnesota Timberwolves,NBA,"$500,000",leema01
2012-13,Minnesota Timberwolves,NBA,"$762,195",leema01
2013-14,Phoenix Suns,NBA,"$884,293",leema01
Career,(may be incomplete),,"$2,146,488",leema01
