Season,Team,Lg,Salary,player_id
1984-85,Chicago Bulls,NBA,"$275,000",greensi02
1985-86,Chicago Bulls,NBA,"$350,000",greensi02
1986-87,Detroit Pistons,NBA,"$400,000",greensi02
1987-88,New York Knicks,NBA,"$700,000",greensi02
1988-89,New York Knicks,NBA,"$775,000",greensi02
1990-91,San Antonio Spurs,NBA,"$837,000",greensi02
1991-92,San Antonio Spurs,NBA,"$1,063,000",greensi02
1992-93,Charlotte Hornets,NBA,"$1,288,000",greensi02
1993-94,Philadelphia 76ers,NBA,"$1,512,000",greensi02
Career,(may be incomplete),,"$7,200,000",greensi02
