Season,Team,Lg,Salary,player_id
2008-09,Memphis Grizzlies,NBA,"$3,093,333",gasolma01
2009-10,Memphis Grizzlies,NBA,"$3,240,000",gasolma01
2010-11,Memphis Grizzlies,NBA,"$3,480,000",gasolma01
2011-12,Memphis Grizzlies,NBA,"$12,922,194",gasolma01
2012-13,Memphis Grizzlies,NBA,"$13,891,359",gasolma01
2013-14,Memphis Grizzlies,NBA,"$14,860,523",gasolma01
2014-15,Memphis Grizzlies,NBA,"$15,829,688",gasolma01
2015-16,Memphis Grizzlies,NBA,"$19,700,000",gasolma01
2016-17,Memphis Grizzlies,NBA,"$21,165,675",gasolma01
2017-18,Memphis Grizzlies,NBA,"$22,642,350",gasolma01
2018-19,Toronto Raptors,NBA,"$24,119,025",gasolma01
2019-20,Toronto Raptors,NBA,"$25,595,700",gasolma01
2020-21,Los Angeles Lakers,NBA,"$2,564,753",gasolma01
2021-22,Memphis Grizzlies,NBA,"$2,692,991",gasolma01
Career,(may be incomplete),,"$185,797,591",gasolma01
