Season,Team,Lg,Salary,player_id
1997-98,Denver Nuggets,NBA,"$242,000",washier01
1998-99,Denver Nuggets,NBA,"$520,000",washier01
1999-00,Boston Celtics,NBA,"$550,000",washier01
Career,(may be incomplete),,"$1,312,000",washier01
