Season,Team,Lg,Salary,player_id
2005-06,Detroit Pistons,NBA,"$398,762",johnsam01
2006-07,Detroit Pistons,NBA,"$664,209",johnsam01
2007-08,Detroit Pistons,NBA,"$3,666,666",johnsam01
2008-09,Detroit Pistons,NBA,"$3,666,667",johnsam01
2009-10,Toronto Raptors,NBA,"$3,666,666",johnsam01
2010-11,Toronto Raptors,NBA,"$5,000,000",johnsam01
2011-12,Toronto Raptors,NBA,"$5,500,000",johnsam01
2012-13,Toronto Raptors,NBA,"$6,000,000",johnsam01
2013-14,Toronto Raptors,NBA,"$6,500,000",johnsam01
2014-15,Toronto Raptors,NBA,"$7,000,000",johnsam01
2015-16,Boston Celtics,NBA,"$12,000,000",johnsam01
2016-17,Boston Celtics,NBA,"$12,000,000",johnsam01
2017-18,Philadelphia 76ers,NBA,"$11,000,000",johnsam01
2018-19,Philadelphia 76ers,NBA,"$2,393,887",johnsam01
Career,(may be incomplete),,"$79,456,857",johnsam01
