Season,Team,Lg,Salary,player_id
1991-92,Atlanta Hawks,NBA,"$875,000",augmost01
1992-93,Atlanta Hawks,NBA,"$1,138,000",augmost01
1993-94,Atlanta Hawks,NBA,"$1,400,000",augmost01
1994-95,Atlanta Hawks,NBA,"$1,662,500",augmost01
1995-96,Atlanta Hawks,NBA,"$2,160,000",augmost01
1996-97,Detroit Pistons,NBA,"$2,480,000",augmost01
1997-98,Portland Trail Blazers,NBA,"$2,800,000",augmost01
1998-99,Portland Trail Blazers,NBA,"$3,200,000",augmost01
1999-00,Houston Rockets,NBA,"$3,450,000",augmost01
1999-00,Portland Trail Blazers,NBA,"$510,000",augmost01
2000-01,Portland Trail Blazers,NBA,"$923,500",augmost01
2001-02,Charlotte Hornets,NBA,"$2,400,000",augmost01
2002-03,New Orleans Hornets,NBA,"$2,400,000",augmost01
2003-04,New Orleans Hornets,NBA,"$2,400,000",augmost01
2004-05,Orlando Magic,NBA,"$1,100,000",augmost01
2005-06,Orlando Magic,NBA,"$1,138,500",augmost01
Career,(may be incomplete),,"$30,037,500",augmost01
