Season,Team,Lg,Salary,player_id
1994-95,New Jersey Nets,NBA,"$150,000",childch01
1995-96,New Jersey Nets,NBA,"$350,000",childch01
1996-97,New York Knicks,NBA,"$2,600,000",childch01
1997-98,New York Knicks,NBA,"$3,120,000",childch01
1998-99,New York Knicks,NBA,"$3,640,000",childch01
1999-00,New York Knicks,NBA,"$4,160,000",childch01
2000-01,New York Knicks,NBA,"$4,680,000",childch01
2001-02,Toronto Raptors,NBA,"$5,200,000",childch01
2002-03,New Jersey Nets,NBA,"$1,750,000",childch01
2003-04,New Jersey Nets,NBA,"$1,166,667",childch01
Career,(may be incomplete),,"$26,816,667",childch01
