Season,Team,Lg,Salary,player_id
1988-89,Indiana Pacers,NBA,"$800,000",smitsri01
1990-91,Indiana Pacers,NBA,"$1,350,000",smitsri01
1991-92,Indiana Pacers,NBA,"$1,350,000",smitsri01
1992-93,Indiana Pacers,NBA,"$2,000,000",smitsri01
1993-94,Indiana Pacers,NBA,"$2,500,000",smitsri01
1994-95,Indiana Pacers,NBA,"$3,250,000",smitsri01
1995-96,Indiana Pacers,NBA,"$3,750,000",smitsri01
1996-97,Indiana Pacers,NBA,"$4,000,000",smitsri01
1997-98,Indiana Pacers,NBA,"$4,000,000",smitsri01
1998-99,Indiana Pacers,NBA,"$8,500,000",smitsri01
1999-00,Indiana Pacers,NBA,"$12,250,000",smitsri01
Career,(may be incomplete),,"$43,750,000",smitsri01
