Season,Team,Lg,Salary,player_id
2005-06,Los Angeles Clippers,NBA,"$398,762",ndongbo01
2006-07,Los Angeles Clippers,NBA,"$839,209",ndongbo01
Career,(may be incomplete),,"$1,237,971",ndongbo01
