Season,Team,Lg,Salary,player_id
1987-88,Philadelphia 76ers,NBA,"$258,333",wingada01
1988-89,Philadelphia 76ers,NBA,"$308,333",wingada01
1990-91,San Antonio Spurs,NBA,"$750,000",wingada01
1991-92,Washington Bullets,NBA,"$250,000",wingada01
1992-93,Charlotte Hornets,NBA,"$129,000",wingada01
1993-94,Charlotte Hornets,NBA,"$570,000",wingada01
1994-95,Charlotte Hornets,NBA,"$570,000",wingada01
1995-96,Seattle SuperSonics,NBA,"$560,000",wingada01
1996-97,Seattle SuperSonics,NBA,"$560,000",wingada01
1997-98,Seattle SuperSonics,NBA,"$570,000",wingada01
1998-99,New York Knicks,NBA,"$1,000,000",wingada01
1999-00,New York Knicks,NBA,"$510,000",wingada01
2000-01,Seattle SuperSonics,NBA,"$1,000,000",wingada01
Career,(may be incomplete),,"$7,035,666",wingada01
