Season,Team,Lg,Salary,player_id
2016-17,Memphis Grizzlies,NBA,"$1,793,760",baldwwa01
2017-18,Memphis Grizzlies,NBA,"$1,874,400",baldwwa01
2017-18,Portland Trail Blazers,NBA,"$229,892 (TW)",baldwwa01
2018-19,Indiana Pacers,NBA,"$1,544,951",baldwwa01
Career,(may be incomplete),,"$5,443,003",baldwwa01
