Season,Team,Lg,Salary,player_id
2020-21,San Antonio Spurs,NBA,"$4,033,440",vassede01
2021-22,San Antonio Spurs,NBA,"$4,235,160",vassede01
Career,(may be incomplete),,"$8,268,600",vassede01
