Season,Team,Lg,Salary,player_id
2017-18,Phoenix Suns,NBA,"$267,160",harrish01
2018-19,Chicago Bulls,NBA,"$1,311,265",harrish01
2018-19,Phoenix Suns,NBA,"$50,000",harrish01
2019-20,Chicago Bulls,NBA,"$898,310",harrish01
2020-21,Utah Jazz,NBA,"$770,433",harrish01
2020-21,Denver Nuggets,NBA,< $Minimum,harrish01
2021-22,Brooklyn Nets,NBA,"$205,662",harrish01
2021-22,Memphis Grizzlies,NBA,"$102,831",harrish01
Career,(may be incomplete),,"$3,605,661",harrish01
