Season,Team,Lg,Salary,player_id
2002-03,Miami Heat,NBA,"$349,458",butlera01
2003-04,Miami Heat,NBA,"$563,679",butlera01
2004-05,Miami Heat,NBA,"$1,200,000",butlera01
2005-06,New Orleans/Oklahoma City Hornets,NBA,"$1,300,000",butlera01
2006-07,New Orleans/Oklahoma City Hornets,NBA,"$3,000,000",butlera01
2007-08,New Orleans Hornets,NBA,"$3,315,000",butlera01
2008-09,New Orleans Hornets,NBA,"$3,630,000",butlera01
2009-10,Los Angeles Clippers,NBA,"$3,945,000",butlera01
2010-11,Los Angeles Clippers,NBA,"$2,400,000",butlera01
2011-12,Toronto Raptors,NBA,"$1,229,255",butlera01
2014-15,Washington Wizards,NBA,"$1,448,490",butlera01
2015-16,San Antonio Spurs,NBA,"$1,499,187",butlera01
Career,(may be incomplete),,"$23,880,069",butlera01
