Season,Team,Lg,Salary,player_id
1998-99,Phoenix Suns,NBA,"$740,000",garripa01
1999-00,Orlando Magic,NBA,"$952,800",garripa01
2000-01,Orlando Magic,NBA,"$1,019,280",garripa01
2001-02,Orlando Magic,NBA,"$1,569,691",garripa01
2002-03,Orlando Magic,NBA,"$2,350,000",garripa01
2003-04,Orlando Magic,NBA,"$2,643,750",garripa01
2004-05,Orlando Magic,NBA,"$2,937,500",garripa01
2005-06,Orlando Magic,NBA,"$3,231,250",garripa01
2006-07,Orlando Magic,NBA,"$3,525,000",garripa01
2007-08,Orlando Magic,NBA,"$3,818,750",garripa01
Career,(may be incomplete),,"$22,788,021",garripa01
