Season,Team,Lg,Salary,player_id
2004-05,Los Angeles Lakers,NBA,"$846,840",vujacsa01
2005-06,Los Angeles Lakers,NBA,"$910,440",vujacsa01
2006-07,Los Angeles Lakers,NBA,"$973,920",vujacsa01
2007-08,Los Angeles Lakers,NBA,"$1,756,951",vujacsa01
2008-09,Los Angeles Lakers,NBA,"$4,524,887",vujacsa01
2009-10,Los Angeles Lakers,NBA,"$5,000,000",vujacsa01
2010-11,New Jersey Nets,NBA,"$5,475,113",vujacsa01
2015-16,New York Knicks,NBA,"$1,356,146",vujacsa01
2016-17,New York Knicks,NBA,"$1,410,598",vujacsa01
Career,(may be incomplete),,"$22,254,895",vujacsa01
