Season,Team,Lg,Salary,player_id
1984-85,Phoenix Suns,NBA,"$400,000",nancela01
1985-86,Phoenix Suns,NBA,"$500,000",nancela01
1987-88,Cleveland Cavaliers,NBA,"$625,000",nancela01
1988-89,Cleveland Cavaliers,NBA,"$800,000",nancela01
1989-90,Cleveland Cavaliers,NBA,"$1,000,000",nancela01
1990-91,Cleveland Cavaliers,NBA,"$1,260,000",nancela01
1991-92,Cleveland Cavaliers,NBA,"$1,363,000",nancela01
1992-93,Cleveland Cavaliers,NBA,"$2,775,000",nancela01
1993-94,Cleveland Cavaliers,NBA,"$2,840,000",nancela01
Career,(may be incomplete),,"$11,563,000",nancela01
