Season,Team,Lg,Salary,player_id
2013-14,Milwaukee Bucks,NBA,"$1,792,560",antetgi01
2014-15,Milwaukee Bucks,NBA,"$1,873,200",antetgi01
2015-16,Milwaukee Bucks,NBA,"$1,953,960",antetgi01
2016-17,Milwaukee Bucks,NBA,"$2,995,421",antetgi01
2017-18,Milwaukee Bucks,NBA,"$22,471,910",antetgi01
2018-19,Milwaukee Bucks,NBA,"$24,157,304",antetgi01
2019-20,Milwaukee Bucks,NBA,"$25,842,697",antetgi01
2020-21,Milwaukee Bucks,NBA,"$27,528,088",antetgi01
2021-22,Milwaukee Bucks,NBA,"$39,344,970",antetgi01
Career,(may be incomplete),,"$147,960,110",antetgi01
