Season,Team,Lg,Salary,player_id
1992-93,Los Angeles Clippers,NBA,"$438,000",spencel01
1993-94,Los Angeles Clippers,NBA,"$569,000",spencel01
1994-95,Los Angeles Clippers,NBA,"$700,000",spencel01
1997-98,Denver Nuggets,NBA,"$2,050,000",spencel01
Career,(may be incomplete),,"$3,757,000",spencel01
