Season,Team,Lg,Salary,player_id
1996-97,Utah Jazz,NBA,"$220,000",andersh01
1997-98,Utah Jazz,NBA,"$1,200,000",andersh01
1998-99,Utah Jazz,NBA,"$1,300,000",andersh01
1999-00,Houston Rockets,NBA,"$2,000,000",andersh01
2000-01,Houston Rockets,NBA,"$2,200,000",andersh01
2001-02,New York Knicks,NBA,"$5,500,000",andersh01
2002-03,New York Knicks,NBA,"$6,100,000",andersh01
2003-04,New York Knicks,NBA,"$6,700,000",andersh01
2004-05,New York Knicks,NBA,"$7,300,000",andersh01
2004-05,Miami Heat,NBA,"$873,699",andersh01
2005-06,New York Knicks,NBA,"$7,900,000",andersh01
2005-06,Miami Heat,NBA,"$1,035,000",andersh01
2006-07,New York Knicks,NBA,"$7,244,726",andersh01
Career,(may be incomplete),,"$49,573,425",andersh01
