Season,Team,Lg,Salary,player_id
1985-86,Denver Nuggets,NBA,"$125,000",turneel01
1987-88,Chicago Bulls,NBA,"$75,000",turneel01
1988-89,Denver Nuggets,NBA,"$225,000",turneel01
Career,(may be incomplete),,"$425,000",turneel01
