Season,Team,Lg,Salary,player_id
1995-96,Milwaukee Bucks,NBA,"$1,232,000",respesh01
1996-97,Milwaukee Bucks,NBA,"$1,417,000",respesh01
1997-98,Toronto Raptors,NBA,"$1,602,120",respesh01
Career,(may be incomplete),,"$4,251,120",respesh01
