Season,Team,Lg,Salary,player_id
2004-05,Dallas Mavericks,NBA,"$800,000",mbengdj01
2005-06,Dallas Mavericks,NBA,"$880,000",mbengdj01
2006-07,Dallas Mavericks,NBA,"$1,628,959",mbengdj01
2007-08,Dallas Mavericks,NBA,"$1,800,000",mbengdj01
2007-08,Los Angeles Lakers,NBA,"$434,091",mbengdj01
2007-08,Golden State Warriors,NBA,"$249,478",mbengdj01
2008-09,Dallas Mavericks,NBA,"$1,971,941",mbengdj01
2008-09,Los Angeles Lakers,NBA,"$880,658",mbengdj01
2009-10,Los Angeles Lakers,NBA,"$959,111",mbengdj01
2010-11,New Orleans Hornets,NBA,"$1,069,509",mbengdj01
Career,(may be incomplete),,"$10,673,747",mbengdj01
