Season,Team,Lg,Salary,player_id
1991-92,Miami Heat,NBA,"$2,250,000",smithst01
1992-93,Miami Heat,NBA,"$2,252,000",smithst01
1993-94,Miami Heat,NBA,"$2,252,000",smithst01
1994-95,Atlanta Hawks,NBA,"$1,935,900",smithst01
1995-96,Atlanta Hawks,NBA,"$2,568,000",smithst01
1996-97,Atlanta Hawks,NBA,"$4,500,000",smithst01
1997-98,Atlanta Hawks,NBA,"$5,400,000",smithst01
1998-99,Atlanta Hawks,NBA,"$6,300,000",smithst01
1999-00,Portland Trail Blazers,NBA,"$7,200,000",smithst01
2000-01,Portland Trail Blazers,NBA,"$8,100,000",smithst01
2001-02,San Antonio Spurs,NBA,"$9,000,000",smithst01
2002-03,San Antonio Spurs,NBA,"$9,900,000",smithst01
2003-04,New Orleans Hornets,NBA,"$1,070,000",smithst01
2004-05,Charlotte Bobcats,NBA,"$1,100,000",smithst01
Career,(may be incomplete),,"$63,827,900",smithst01
