Season,Team,Lg,Salary,player_id
2007-08,Orlando Magic,NBA,"$427,163",gortama01
2008-09,Orlando Magic,NBA,"$711,517",gortama01
2009-10,Orlando Magic,NBA,"$5,854,000",gortama01
2010-11,Phoenix Suns,NBA,"$6,322,320",gortama01
2011-12,Phoenix Suns,NBA,"$6,790,640",gortama01
2012-13,Phoenix Suns,NBA,"$7,258,960",gortama01
2013-14,Washington Wizards,NBA,"$7,727,280",gortama01
2014-15,Washington Wizards,NBA,"$10,434,782",gortama01
2015-16,Washington Wizards,NBA,"$11,217,391",gortama01
2016-17,Washington Wizards,NBA,"$12,000,000",gortama01
2017-18,Washington Wizards,NBA,"$12,782,609",gortama01
2018-19,Los Angeles Clippers,NBA,"$13,565,218",gortama01
Career,(may be incomplete),,"$95,091,880",gortama01
