Season,Team,Lg,Salary,player_id
1999-00,Detroit Pistons,NBA,"$302,875",jacksje01
2000-01,Philadelphia 76ers,NBA,"$423,500",jacksje01
2002-03,Toronto Raptors,NBA,"$171,932",jacksje01
2005-06,Chicago Bulls,NBA,"$771,123",jacksje01
2005-06,Milwaukee Bucks,NBA,"$583,944",jacksje01
Career,(may be incomplete),,"$2,253,374",jacksje01
