Season,Team,Lg,Salary,player_id
2003-04,Denver Nuggets,NBA,"$366,931",elsonfr01
2004-05,Denver Nuggets,NBA,"$620,046",elsonfr01
2005-06,Denver Nuggets,NBA,"$719,373",elsonfr01
2006-07,San Antonio Spurs,NBA,"$3,000,000",elsonfr01
2007-08,Seattle SuperSonics,NBA,"$3,000,000",elsonfr01
2008-09,Milwaukee Bucks,NBA,"$1,700,000",elsonfr01
2009-10,Philadelphia 76ers,NBA,"$1,700,000",elsonfr01
2010-11,Utah Jazz,NBA,"$1,146,337",elsonfr01
2011-12,Philadelphia 76ers,NBA,"$305,792",elsonfr01
Career,(may be incomplete),,"$12,558,479",elsonfr01
