Season,Team,Lg,Salary,player_id
1995-96,Minnesota Timberwolves,NBA,"$200,000",allenje01
1996-97,Indiana Pacers,NBA,"$247,500",allenje01
1997-98,Cleveland Cavaliers,NBA,"$35,000",allenje01
1999-00,Milwaukee Bucks,NBA,"$510,000",allenje01
Career,(may be incomplete),,"$992,500",allenje01
