Season,Team,Lg,Salary,player_id
2008-09,New Jersey Nets,NBA,"$1,225,200",anderry01
2009-10,Orlando Magic,NBA,"$1,317,120",anderry01
2010-11,Orlando Magic,NBA,"$1,409,040",anderry01
2011-12,Orlando Magic,NBA,"$2,244,601",anderry01
2012-13,New Orleans Hornets,NBA,"$8,700,000",anderry01
2013-14,New Orleans Pelicans,NBA,"$8,308,500",anderry01
2014-15,New Orleans Pelicans,NBA,"$8,491,500",anderry01
2015-16,New Orleans Pelicans,NBA,"$8,500,000",anderry01
2016-17,Houston Rockets,NBA,"$18,735,364",anderry01
2017-18,Houston Rockets,NBA,"$19,578,455",anderry01
2018-19,Miami Heat,NBA,"$20,421,546",anderry01
2019-20,Miami Heat,NBA,"$5,214,583",anderry01
2019-20,Houston Rockets,NBA,"$500,000",anderry01
2020-21,Miami Heat,NBA,"$5,214,583",anderry01
2021-22,Miami Heat,NBA,"$5,214,584",anderry01
Career,(may be incomplete),,"$115,075,076",anderry01
