Season,Team,Lg,Salary,player_id
1993-94,San Antonio Spurs,NBA,"$150,000",whitnch01
1994-95,San Antonio Spurs,NBA,"$182,900",whitnch01
1996-97,Washington Bullets,NBA,"$400,000",whitnch01
1997-98,Washington Wizards,NBA,"$1,200,000",whitnch01
1998-99,Washington Wizards,NBA,"$1,440,000",whitnch01
1999-00,Washington Wizards,NBA,"$1,680,000",whitnch01
2000-01,Washington Wizards,NBA,"$2,370,000",whitnch01
2001-02,Washington Wizards,NBA,"$2,700,000",whitnch01
2002-03,Denver Nuggets,NBA,"$3,000,000",whitnch01
2003-04,Washington Wizards,NBA,"$1,070,000",whitnch01
Career,(may be incomplete),,"$14,192,900",whitnch01
