Season,Team,Lg,Salary,player_id
2004-05,Portland Trail Blazers,NBA,"$1,559,280",telfase01
2005-06,Portland Trail Blazers,NBA,"$1,676,280",telfase01
2006-07,Boston Celtics,NBA,"$1,793,160",telfase01
2007-08,Minnesota Timberwolves,NBA,"$2,562,426",telfase01
2008-09,Minnesota Timberwolves,NBA,"$2,300,000",telfase01
2009-10,Cleveland Cavaliers,NBA,"$2,500,000",telfase01
2010-11,Minnesota Timberwolves,NBA,"$2,700,000",telfase01
2011-12,Phoenix Suns,NBA,"$1,500,000",telfase01
2012-13,Toronto Raptors,NBA,"$1,567,500",telfase01
2014-15,Oklahoma City Thunder,NBA,"$915,243",telfase01
Career,(may be incomplete),,"$19,073,889",telfase01
