Season,Team,Lg,Salary,player_id
2004-05,New Orleans Hornets,NBA,"$1,206,600",smithjr01
2005-06,New Orleans/Oklahoma City Hornets,NBA,"$1,297,080",smithjr01
2006-07,Denver Nuggets,NBA,"$1,387,560",smithjr01
2007-08,Denver Nuggets,NBA,"$2,134,067",smithjr01
2008-09,Denver Nuggets,NBA,"$4,985,001",smithjr01
2009-10,Denver Nuggets,NBA,"$5,508,426",smithjr01
2010-11,Denver Nuggets,NBA,"$6,757,851",smithjr01
2011-12,New York Knicks,NBA,"$2,382,353",smithjr01
2012-13,New York Knicks,NBA,"$2,806,452",smithjr01
2013-14,New York Knicks,NBA,"$5,565,000",smithjr01
2014-15,Cleveland Cavaliers,NBA,"$6,516,000",smithjr01
2015-16,Cleveland Cavaliers,NBA,"$5,000,000",smithjr01
2016-17,Cleveland Cavaliers,NBA,"$12,800,000",smithjr01
2017-18,Cleveland Cavaliers,NBA,"$13,760,000",smithjr01
2018-19,Cleveland Cavaliers,NBA,"$14,720,000",smithjr01
2019-20,Cleveland Cavaliers,NBA,"$1,456,667",smithjr01
2019-20,Los Angeles Lakers,NBA,"$289,803",smithjr01
2020-21,Cleveland Cavaliers,NBA,"$1,456,667",smithjr01
2021-22,Cleveland Cavaliers,NBA,"$1,456,666",smithjr01
Career,(may be incomplete),,"$91,486,193",smithjr01
