Season,Team,Lg,Salary,player_id
2012-13,Milwaukee Bucks,NBA,"$1,823,280",hensojo01
2013-14,Milwaukee Bucks,NBA,"$1,905,360",hensojo01
2014-15,Milwaukee Bucks,NBA,"$1,987,320",hensojo01
2015-16,Milwaukee Bucks,NBA,"$2,943,221",hensojo01
2016-17,Milwaukee Bucks,NBA,"$12,517,606",hensojo01
2017-18,Milwaukee Bucks,NBA,"$11,422,536",hensojo01
2018-19,Cleveland Cavaliers,NBA,"$11,327,466",hensojo01
2019-20,Detroit Pistons,NBA,"$9,732,396",hensojo01
2020-21,New York Knicks,NBA,"$110,998",hensojo01
Career,(may be incomplete),,"$53,770,183",hensojo01
