Season,Team,Lg,Salary,player_id
1997-98,Golden State Warriors,NBA,"$1,495,000",foylead01
1998-99,Golden State Warriors,NBA,"$1,701,000",foylead01
1999-00,Golden State Warriors,NBA,"$1,922,520",foylead01
2000-01,Golden State Warriors,NBA,"$3,580,000",foylead01
2001-02,Golden State Warriors,NBA,"$4,400,000",foylead01
2002-03,Golden State Warriors,NBA,"$4,400,000",foylead01
2003-04,Golden State Warriors,NBA,"$4,400,000",foylead01
2004-05,Golden State Warriors,NBA,"$6,500,000",foylead01
2005-06,Golden State Warriors,NBA,"$7,312,500",foylead01
2006-07,Golden State Warriors,NBA,"$8,125,000",foylead01
2007-08,Golden State Warriors,NBA,"$8,937,500",foylead01
2007-08,Orlando Magic,NBA,"$1,219,590",foylead01
2008-09,Golden State Warriors,NBA,"$6,800,000",foylead01
2008-09,Memphis Grizzlies,NBA,"$1,262,275",foylead01
2009-10,Orlando Magic,NBA,"$1,306,455",foylead01
Career,(may be incomplete),,"$63,361,840",foylead01
