Season,Team,Lg,Salary,player_id
2010-11,Memphis Grizzlies,NBA,"$2,020,200",henryxa01
2011-12,New Orleans Hornets,NBA,"$2,171,640",henryxa01
2012-13,New Orleans Hornets,NBA,"$2,323,200",henryxa01
2014-15,Los Angeles Lakers,NBA,"$1,082,000",henryxa01
Career,(may be incomplete),,"$7,597,040",henryxa01
