Season,Team,Lg,Salary,player_id
1999-00,Miami Heat,NBA,"$301,875",jamisha01
2001-02,Los Angeles Clippers,NBA,"$600,000",jamisha01
Career,(may be incomplete),,"$901,875",jamisha01
