Season,Team,Lg,Salary,player_id
2001-02,New Jersey Nets,NBA,"$865,800",armstbr01
2002-03,New Jersey Nets,NBA,"$930,720",armstbr01
2003-04,New Jersey Nets,NBA,"$995,650",armstbr01
Career,(may be incomplete),,"$2,792,170",armstbr01
