Season,Team,Lg,Salary,player_id
2012-13,Charlotte Bobcats,NBA,"$4,602,720",kiddgmi01
2013-14,Charlotte Bobcats,NBA,"$4,809,840",kiddgmi01
2014-15,Charlotte Hornets,NBA,"$5,016,960",kiddgmi01
2015-16,Charlotte Hornets,NBA,"$6,331,404",kiddgmi01
2016-17,Charlotte Hornets,NBA,"$13,000,000",kiddgmi01
2017-18,Charlotte Hornets,NBA,"$13,000,000",kiddgmi01
2018-19,Charlotte Hornets,NBA,"$13,000,000",kiddgmi01
2019-20,Charlotte Hornets,NBA,"$12,189,237",kiddgmi01
2019-20,Dallas Mavericks,NBA,"$810,763",kiddgmi01
Career,(may be incomplete),,"$72,760,924",kiddgmi01
