Season,Team,Lg,Salary,player_id
1994-95,Washington Bullets,NBA,"$200,000",mcilvji01
1995-96,Washington Bullets,NBA,"$525,000",mcilvji01
1996-97,Seattle SuperSonics,NBA,"$3,000,000",mcilvji01
1997-98,Seattle SuperSonics,NBA,"$3,600,000",mcilvji01
1998-99,New Jersey Nets,NBA,"$4,200,000",mcilvji01
1999-00,New Jersey Nets,NBA,"$4,800,000",mcilvji01
2000-01,New Jersey Nets,NBA,"$5,400,000",mcilvji01
2001-02,New Jersey Nets,NBA,"$6,000,000",mcilvji01
2002-03,New Jersey Nets,NBA,"$4,400,000",mcilvji01
Career,(may be incomplete),,"$32,125,000",mcilvji01
