Season,Team,Lg,Salary,player_id
2006-07,New Orleans/Oklahoma City Hornets,NBA,"$1,515,480",simmoce01
2007-08,Chicago Bulls,NBA,"$1,629,120",simmoce01
2008-09,Sacramento Kings,NBA,"$1,742,760",simmoce01
Career,(may be incomplete),,"$4,887,360",simmoce01
