Season,Team,Lg,Salary,player_id
1984-85,New Jersey Nets,NBA,"$350,000",gminsmi01
1985-86,New Jersey Nets,NBA,"$700,000",gminsmi01
1987-88,Philadelphia 76ers,NBA,"$675,000",gminsmi01
1988-89,Philadelphia 76ers,NBA,"$675,000",gminsmi01
1989-90,Philadelphia 76ers,NBA,"$1,700,000",gminsmi01
1990-91,Charlotte Hornets,NBA,"$1,650,000",gminsmi01
1991-92,Charlotte Hornets,NBA,"$1,850,000",gminsmi01
1992-93,Charlotte Hornets,NBA,"$1,415,000",gminsmi01
1993-94,Charlotte Hornets,NBA,"$1,850,000",gminsmi01
1994-95,Milwaukee Bucks,NBA,"$1,000,000",gminsmi01
Career,(may be incomplete),,"$11,865,000",gminsmi01
