Season,Team,Lg,Salary,player_id
2020-21,Charlotte Hornets,NBA,"$1,000,000",richani01
2021-22,Charlotte Hornets,NBA,"$1,517,981",richani01
Career,(may be incomplete),,"$2,517,981",richani01
