Season,Team,Lg,Salary,player_id
1992-93,Denver Nuggets,NBA,"$850,000",stithbr01
1993-94,Denver Nuggets,NBA,"$1,100,000",stithbr01
1994-95,Denver Nuggets,NBA,"$1,375,000",stithbr01
1995-96,Denver Nuggets,NBA,"$1,550,000",stithbr01
1996-97,Denver Nuggets,NBA,"$3,400,000",stithbr01
1997-98,Denver Nuggets,NBA,"$4,030,000",stithbr01
1998-99,Denver Nuggets,NBA,"$4,666,000",stithbr01
1999-00,Denver Nuggets,NBA,"$5,290,000",stithbr01
2000-01,Boston Celtics,NBA,"$5,920,000",stithbr01
2001-02,Cleveland Cavaliers,NBA,"$2,000,000",stithbr01
2002-03,Los Angeles Clippers,NBA,"$2,000,000",stithbr01
Career,(may be incomplete),,"$32,181,000",stithbr01
