Season,Team,Lg,Salary,player_id
1999-00,Atlanta Hawks,NBA,"$1,468,920",terryja01
2000-01,Atlanta Hawks,NBA,"$1,579,080",terryja01
2001-02,Atlanta Hawks,NBA,"$1,689,360",terryja01
2002-03,Atlanta Hawks,NBA,"$2,153,934",terryja01
2003-04,Atlanta Hawks,NBA,"$8,333,333",terryja01
2004-05,Dallas Mavericks,NBA,"$7,500,000",terryja01
2005-06,Dallas Mavericks,NBA,"$6,666,667",terryja01
2006-07,Dallas Mavericks,NBA,"$8,100,000",terryja01
2007-08,Dallas Mavericks,NBA,"$8,898,000",terryja01
2008-09,Dallas Mavericks,NBA,"$9,196,000",terryja01
2009-10,Dallas Mavericks,NBA,"$9,862,500",terryja01
2010-11,Dallas Mavericks,NBA,"$10,650,000",terryja01
2011-12,Dallas Mavericks,NBA,"$11,158,000",terryja01
2012-13,Boston Celtics,NBA,"$5,000,000",terryja01
2013-14,Brooklyn Nets,NBA,"$5,625,313",terryja01
2014-15,Houston Rockets,NBA,"$5,850,313",terryja01
2015-16,Houston Rockets,NBA,"$1,499,187",terryja01
2016-17,Milwaukee Bucks,NBA,"$1,551,659",terryja01
2017-18,Milwaukee Bucks,NBA,"$1,471,382",terryja01
Career,(may be incomplete),,"$108,253,648",terryja01
