Season,Team,Lg,Salary,player_id
1997-98,San Antonio Spurs,NBA,"$2,967,840",duncati01
1998-99,San Antonio Spurs,NBA,"$3,413,000",duncati01
1999-00,San Antonio Spurs,NBA,"$3,858,240",duncati01
2000-01,San Antonio Spurs,NBA,"$9,660,000",duncati01
2001-02,San Antonio Spurs,NBA,"$10,865,250",duncati01
2002-03,San Antonio Spurs,NBA,"$12,072,500",duncati01
2003-04,San Antonio Spurs,NBA,"$12,676,125",duncati01
2004-05,San Antonio Spurs,NBA,"$14,260,641",duncati01
2005-06,San Antonio Spurs,NBA,"$15,845,156",duncati01
2006-07,San Antonio Spurs,NBA,"$17,429,672",duncati01
2007-08,San Antonio Spurs,NBA,"$19,014,188",duncati01
2008-09,San Antonio Spurs,NBA,"$20,598,704",duncati01
2009-10,San Antonio Spurs,NBA,"$22,183,220",duncati01
2010-11,San Antonio Spurs,NBA,"$18,700,000",duncati01
2011-12,San Antonio Spurs,NBA,"$21,164,619",duncati01
2012-13,San Antonio Spurs,NBA,"$9,638,554",duncati01
2013-14,San Antonio Spurs,NBA,"$10,361,446",duncati01
2014-15,San Antonio Spurs,NBA,"$10,000,000",duncati01
2015-16,San Antonio Spurs,NBA,"$5,000,000",duncati01
2016-17,San Antonio Spurs,NBA,"$1,881,250",duncati01
2017-18,San Antonio Spurs,NBA,"$1,881,250",duncati01
2018-19,San Antonio Spurs,NBA,"$1,881,250",duncati01
Career,(may be incomplete),,"$245,352,905",duncati01
