Season,Team,Lg,Salary,player_id
1990-91,Miami Heat,NBA,"$150,000",askinke01
1991-92,Miami Heat,NBA,"$202,000",askinke01
1992-93,Miami Heat,NBA,"$250,000",askinke01
1993-94,Miami Heat,NBA,"$313,000",askinke01
1994-95,Miami Heat,NBA,"$406,000",askinke01
1995-96,Miami Heat,NBA,"$550,000",askinke01
1996-97,Miami Heat,NBA,"$650,000",askinke01
1997-98,Miami Heat,NBA,"$750,000",askinke01
1998-99,Miami Heat,NBA,"$725,000",askinke01
1999-00,Miami Heat,NBA,"$1,752,400",askinke01
Career,(may be incomplete),,"$5,748,400",askinke01
