Season,Team,Lg,Salary,player_id
1984-85,Cleveland Cavaliers,NBA,"$142,000",cookje01
1985-86,San Antonio Spurs,NBA,"$150,566",cookje01
1987-88,Phoenix Suns,NBA,"$175,000",cookje01
Career,(may be incomplete),,"$467,566",cookje01
