Season,Team,Lg,Salary,player_id
2010-11,Washington Wizards,NBA,"$1,204,560",booketr01
2011-12,Washington Wizards,NBA,"$1,294,920",booketr01
2012-13,Washington Wizards,NBA,"$1,385,280",booketr01
2013-14,Washington Wizards,NBA,"$2,350,820",booketr01
2014-15,Utah Jazz,NBA,"$5,000,000",booketr01
2015-16,Utah Jazz,NBA,"$4,775,000",booketr01
2016-17,Brooklyn Nets,NBA,"$9,250,000",booketr01
2017-18,Philadelphia 76ers,NBA,"$8,725,000",booketr01
2017-18,Indiana Pacers,NBA,"$332,516",booketr01
Career,(may be incomplete),,"$34,318,096",booketr01
