Season,Team,Lg,Salary,player_id
1984-85,Denver Nuggets,NBA,"$225,000",schayda01
1985-86,Denver Nuggets,NBA,"$350,000",schayda01
1987-88,Denver Nuggets,NBA,"$425,000",schayda01
1988-89,Denver Nuggets,NBA,"$1,000,000",schayda01
1989-90,Denver Nuggets,NBA,"$1,500,000",schayda01
1990-91,Milwaukee Bucks,NBA,"$1,500,000",schayda01
1991-92,Milwaukee Bucks,NBA,"$1,600,000",schayda01
1992-93,Milwaukee Bucks,NBA,"$1,600,000",schayda01
1993-94,Milwaukee Bucks,NBA,"$1,750,000",schayda01
1994-95,Phoenix Suns,NBA,"$672,000",schayda01
1996-97,Orlando Magic,NBA,"$575,000",schayda01
1997-98,Orlando Magic,NBA,"$690,000",schayda01
1998-99,Orlando Magic,NBA,"$1,000,000",schayda01
1999-00,Minnesota Timberwolves,NBA,"$211,765",schayda01
Career,(may be incomplete),,"$13,098,765",schayda01
