Season,Team,Lg,Salary,player_id
1990-91,Charlotte Hornets,NBA,"$1,500,000",gillke01
1991-92,Charlotte Hornets,NBA,"$1,908,000",gillke01
1992-93,Charlotte Hornets,NBA,"$1,908,000",gillke01
1993-94,Seattle SuperSonics,NBA,"$2,000,000",gillke01
1994-95,Seattle SuperSonics,NBA,"$2,600,000",gillke01
1995-96,Charlotte Hornets,NBA,"$3,200,000",gillke01
1996-97,New Jersey Nets,NBA,"$3,800,000",gillke01
1997-98,New Jersey Nets,NBA,"$4,400,000",gillke01
1998-99,New Jersey Nets,NBA,"$5,000,000",gillke01
1999-00,New Jersey Nets,NBA,"$5,600,000",gillke01
2000-01,New Jersey Nets,NBA,"$7,000,000",gillke01
2001-02,Miami Heat,NBA,"$1,538,000",gillke01
2002-03,Minnesota Timberwolves,NBA,"$1,030,000",gillke01
2003-04,Chicago Bulls,NBA,"$1,070,000",gillke01
2004-05,Milwaukee Bucks,NBA,"$912,195",gillke01
Career,(may be incomplete),,"$43,466,195",gillke01
