Season,Team,Lg,Salary,player_id
1984-85,Houston Rockets,NBA,"$780,000",olajuha01
1985-86,Houston Rockets,NBA,"$882,500",olajuha01
1987-88,Houston Rockets,NBA,"$1,452,666",olajuha01
1988-89,Houston Rockets,NBA,"$1,677,666",olajuha01
1989-90,Houston Rockets,NBA,"$2,500,000",olajuha01
1990-91,Houston Rockets,NBA,"$3,175,000",olajuha01
1991-92,Houston Rockets,NBA,"$3,170,000",olajuha01
1992-93,Houston Rockets,NBA,"$3,170,000",olajuha01
1993-94,Houston Rockets,NBA,"$3,170,000",olajuha01
1994-95,Houston Rockets,NBA,"$3,169,900",olajuha01
1995-96,Houston Rockets,NBA,"$5,305,000",olajuha01
1996-97,Houston Rockets,NBA,"$9,655,000",olajuha01
1997-98,Houston Rockets,NBA,"$11,156,000",olajuha01
1998-99,Houston Rockets,NBA,"$12,943,000",olajuha01
1999-00,Houston Rockets,NBA,"$14,302,001",olajuha01
2000-01,Houston Rockets,NBA,"$16,700,000",olajuha01
2001-02,Toronto Raptors,NBA,"$5,061,539",olajuha01
2002-03,Toronto Raptors,NBA,"$5,694,231",olajuha01
2003-04,Toronto Raptors,NBA,"$6,326,923",olajuha01
Career,(may be incomplete),,"$110,291,426",olajuha01
