Season,Team,Lg,Salary,player_id
1990-91,Golden State Warriors,NBA,"$500,000",hardati01
1991-92,Golden State Warriors,NBA,"$640,000",hardati01
1992-93,Golden State Warriors,NBA,"$690,000",hardati01
1993-94,Golden State Warriors,NBA,"$3,340,000",hardati01
1994-95,Golden State Warriors,NBA,"$3,703,000",hardati01
1995-96,Golden State Warriors,NBA,"$3,728,000",hardati01
1996-97,Miami Heat,NBA,"$2,500,000",hardati01
1997-98,Miami Heat,NBA,"$4,800,000",hardati01
1998-99,Miami Heat,NBA,"$5,600,000",hardati01
1999-00,Miami Heat,NBA,"$4,800,000",hardati01
2000-01,Miami Heat,NBA,"$12,000,000",hardati01
2001-02,Dallas Mavericks,NBA,"$3,360,390",hardati01
2002-03,Denver Nuggets,NBA,"$1,000,000",hardati01
Career,(may be incomplete),,"$46,661,390",hardati01
