Season,Team,Lg,Salary,player_id
1993-94,Washington Bullets,NBA,"$2,000,000",cheanca01
1994-95,Washington Bullets,NBA,"$2,400,000",cheanca01
1995-96,Washington Bullets,NBA,"$2,800,000",cheanca01
1996-97,Washington Bullets,NBA,"$3,200,000",cheanca01
1997-98,Washington Wizards,NBA,"$3,600,000",cheanca01
1998-99,Washington Wizards,NBA,"$4,000,000",cheanca01
1999-00,Boston Celtics,NBA,"$2,000,000",cheanca01
2000-01,Denver Nuggets,NBA,"$2,200,000",cheanca01
2001-02,Denver Nuggets,NBA,"$2,400,000",cheanca01
2002-03,Utah Jazz,NBA,"$1,000,000",cheanca01
2003-04,Golden State Warriors,NBA,"$1,070,000",cheanca01
2004-05,Golden State Warriors,NBA,"$1,600,000",cheanca01
2005-06,Golden State Warriors,NBA,"$1,760,000",cheanca01
Career,(may be incomplete),,"$30,030,000",cheanca01
