Season,Team,Lg,Salary,player_id
1985-86,Utah Jazz,NBA,"$225,000",malonka01
1987-88,Utah Jazz,NBA,"$835,000",malonka01
1988-89,Utah Jazz,NBA,"$1,350,000",malonka01
1989-90,Utah Jazz,NBA,"$1,800,000",malonka01
1990-91,Utah Jazz,NBA,"$2,260,000",malonka01
1991-92,Utah Jazz,NBA,"$2,556,000",malonka01
1992-93,Utah Jazz,NBA,"$2,854,000",malonka01
1993-94,Utah Jazz,NBA,"$3,081,000",malonka01
1994-95,Utah Jazz,NBA,"$3,378,800",malonka01
1995-96,Utah Jazz,NBA,"$3,676,000",malonka01
1996-97,Utah Jazz,NBA,"$4,657,000",malonka01
1997-98,Utah Jazz,NBA,"$5,118,578",malonka01
1998-99,Utah Jazz,NBA,"$6,142,000",malonka01
1999-00,Utah Jazz,NBA,"$14,000,000",malonka01
2000-01,Utah Jazz,NBA,"$15,750,000",malonka01
2001-02,Utah Jazz,NBA,"$17,500,000",malonka01
2002-03,Utah Jazz,NBA,"$19,250,000",malonka01
2003-04,Los Angeles Lakers,NBA,"$1,500,000",malonka01
Career,(may be incomplete),,"$105,933,378",malonka01
