Season,Team,Lg,Salary,player_id
2013-14,Philadelphia 76ers,NBA,"$2,200,920",cartemi01
2014-15,Milwaukee Bucks,NBA,"$2,300,040",cartemi01
2015-16,Milwaukee Bucks,NBA,"$2,399,040",cartemi01
2016-17,Chicago Bulls,NBA,"$3,183,526",cartemi01
2017-18,Charlotte Hornets,NBA,"$2,700,000",cartemi01
2018-19,Chicago Bulls,NBA,"$1,200,000",cartemi01
2018-19,Orlando Magic,NBA,"$268,083",cartemi01
2019-20,Orlando Magic,NBA,"$2,028,594",cartemi01
2020-21,Orlando Magic,NBA,"$3,300,000",cartemi01
2021-22,Orlando Magic,NBA,"$3,300,000",cartemi01
Career,(may be incomplete),,"$22,880,203",cartemi01
