Season,Team,Lg,Salary,player_id
2014-15,Minnesota Timberwolves,NBA,"$2,055,840",lavinza01
2015-16,Minnesota Timberwolves,NBA,"$2,148,360",lavinza01
2016-17,Minnesota Timberwolves,NBA,"$2,240,880",lavinza01
2017-18,Chicago Bulls,NBA,"$3,202,217",lavinza01
2018-19,Chicago Bulls,NBA,"$19,500,000",lavinza01
2019-20,Chicago Bulls,NBA,"$19,500,000",lavinza01
2020-21,Chicago Bulls,NBA,"$19,500,000",lavinza01
2021-22,Chicago Bulls,NBA,"$19,500,000",lavinza01
Career,(may be incomplete),,"$87,647,297",lavinza01
