season,variable,variable_abbrev,factor_1,factor_2,factor_3,variation_1,variation_2,variation_3,total_variation
1986,mean_defensive_rebounds,DRB,-0.630261940495407,0.5497299845794635,-0.36860177500683033,0.5063988271510699,0.22469144183594977,0.0875559356790685,0.8186462046660882
1986,mean_steals,STL,-0.6686009068768918,-0.29456967224553116,0.23286376940230533,0.5063988271510699,0.22469144183594977,0.0875559356790685,0.8186462046660882
1986,mean_blocks,BLK,-0.20211417789660535,0.6999499055836353,-0.3728773937912472,0.5063988271510699,0.22469144183594977,0.0875559356790685,0.8186462046660882
1986,mean_turnovers,TOV,-0.8914429547251528,0.025359640919185886,0.16934770963125131,0.5063988271510699,0.22469144183594977,0.0875559356790685,0.8186462046660882
1986,mean_personal_fouls,PF,-0.2556762846856926,0.7698070933502815,-0.07289940479069104,0.5063988271510699,0.22469144183594977,0.0875559356790685,0.8186462046660882
1987,mean_min_played,MP,0.9336175416919373,0.09885249098443862,-0.025477368968007025,0.5452743644245781,0.2123391929981985,0.07875666315641916,0.8363702205791957
1987,mean_field_goals,FG,0.9177137562920569,0.18192781872799701,0.15448681231806297,0.5452743644245781,0.2123391929981985,0.07875666315641916,0.8363702205791957
1987,mean_field_goals_3pt,FG3P,0.18337636184270098,0.8483656123014341,-0.46487070313107204,0.5452743644245781,0.2123391929981985,0.07875666315641916,0.8363702205791957
1987,mean_free_throws,FT,0.8905210860679555,0.07735882899817978,0.303578726524833,0.5452743644245781,0.2123391929981985,0.07875666315641916,0.8363702205791957
1987,mean_field_goals_attempts,FGA,0.8959210193480858,0.2468793797311186,0.16797272000960853,0.5452743644245781,0.2123391929981985,0.07875666315641916,0.8363702205791957
1987,mean_field_goals_attempt_3pt,FGA3P,0.2031850740968514,0.8764710531693563,-0.40515307923024824,0.5452743644245781,0.2123391929981985,0.07875666315641916,0.8363702205791957
1987,mean_free_throws_attempts,FTA,0.9128718555739588,0.006410707726779755,0.27241116506820046,0.5452743644245781,0.2123391929981985,0.07875666315641916,0.8363702205791957
1987,mean_offensive_rebounds,ORB,0.6737307804054928,-0.5583784488847404,-0.21299134567471362,0.5452743644245781,0.2123391929981985,0.07875666315641916,0.8363702205791957
1987,mean_defensive_rebounds,DRB,0.720854244018313,-0.4904523980177125,-0.3332867774753678,0.5452743644245781,0.2123391929981985,0.07875666315641916,0.8363702205791957
1987,mean_steals,STL,0.6500917526006647,0.36513481453956403,0.0827328473092106,0.5452743644245781,0.2123391929981985,0.07875666315641916,0.8363702205791957
1987,mean_blocks,BLK,0.45709333507941136,-0.5788151186770432,-0.3578154949588192,0.5452743644245781,0.2123391929981985,0.07875666315641916,0.8363702205791957
1987,mean_turnovers,TOV,0.8850072623505326,0.1288506593335238,0.12595900468068846,0.5452743644245781,0.2123391929981985,0.07875666315641916,0.8363702205791957
1987,mean_personal_fouls,PF,0.6945809199413088,-0.3540570803604833,-0.342486682771473,0.5452743644245781,0.2123391929981985,0.07875666315641916,0.8363702205791957
1988,mean_min_played,MP,-0.9261062538063108,0.14917904655498637,0.00471785005039261,0.5317710009566156,0.2158149467041587,0.07844178044262243,0.8260277281033966
1988,mean_field_goals,FG,-0.9071914666832479,0.24419028196151008,-0.14464142477568506,0.5317710009566156,0.2158149467041587,0.07844178044262243,0.8260277281033966
1988,mean_field_goals_3pt,FG3P,-0.1307515278263483,0.8582758572578553,0.4642680514804049,0.5317710009566156,0.2158149467041587,0.07844178044262243,0.8260277281033966
1988,mean_free_throws,FT,-0.8967936215049219,0.03523571459647757,-0.273769514877305,0.5317710009566156,0.2158149467041587,0.07844178044262243,0.8260277281033966
1988,mean_field_goals_attempts,FGA,-0.8867513095331533,0.2900211161751858,-0.14713857984704085,0.5317710009566156,0.2158149467041587,0.07844178044262243,0.8260277281033966
1988,mean_field_goals_attempt_3pt,FGA3P,-0.16118318582105545,0.8816060138853202,0.4145053699302242,0.5317710009566156,0.2158149467041587,0.07844178044262243,0.8260277281033966
1988,mean_free_throws_attempts,FTA,-0.9103337130690301,-0.04438023343654931,-0.23400177214369328,0.5317710009566156,0.2158149467041587,0.07844178044262243,0.8260277281033966
1988,mean_offensive_rebounds,ORB,-0.6703001319932896,-0.508212024813346,0.25015429792992105,0.5317710009566156,0.2158149467041587,0.07844178044262243,0.8260277281033966
1988,mean_defensive_rebounds,DRB,-0.7412308678698951,-0.46587895829827997,0.2979763125015977,0.5317710009566156,0.2158149467041587,0.07844178044262243,0.8260277281033966
1988,mean_steals,STL,-0.593832960977946,0.41776963870004663,-0.12303094382917129,0.5317710009566156,0.2158149467041587,0.07844178044262243,0.8260277281033966
1988,mean_blocks,BLK,-0.4268603997546468,-0.5468785696429292,0.4177031518001599,0.5317710009566156,0.2158149467041587,0.07844178044262243,0.8260277281033966
1988,mean_turnovers,TOV,-0.8935429191277723,0.08785195418527082,-0.13074484725832178,0.5317710009566156,0.2158149467041587,0.07844178044262243,0.8260277281033966
1988,mean_personal_fouls,PF,-0.6618246940040725,-0.40727476383786243,0.3193901617187905,0.5317710009566156,0.2158149467041587,0.07844178044262243,0.8260277281033966
1989,mean_min_played,MP,-0.8976456539394166,-0.02577933436585299,0.039861872313545564,0.3971630815895783,0.24689077380500046,0.10030873851464377,0.7443625939092224
1989,mean_field_goals,FG,-0.8838605270142371,0.0389605177329354,0.24829180601918194,0.3971630815895783,0.24689077380500046,0.10030873851464377,0.7443625939092224
1989,mean_field_goals_3pt,FG3P,-0.32585901589543975,-0.714557501353167,-0.5206938150051701,0.3971630815895783,0.24689077380500046,0.10030873851464377,0.7443625939092224
1989,mean_free_throws,FT,-0.851356560939286,0.32499911337956977,0.1349021923927629,0.3971630815895783,0.24689077380500046,0.10030873851464377,0.7443625939092224
1989,mean_field_goals_attempts,FGA,-0.8532515564760249,-0.04356920469217512,0.2652486562073939,0.3971630815895783,0.24689077380500046,0.10030873851464377,0.7443625939092224
1989,mean_field_goals_attempt_3pt,FGA3P,-0.4121966800812083,-0.6828307595000175,-0.5435712585983876,0.3971630815895783,0.24689077380500046,0.10030873851464377,0.7443625939092224
1989,mean_free_throws_attempts,FTA,-0.8188165398542134,0.4377106436973517,0.08284998230976882,0.3971630815895783,0.24689077380500046,0.10030873851464377,0.7443625939092224
1989,mean_offensive_rebounds,ORB,-0.1072196050471852,0.7252158541476733,-0.24396012222768101,0.3971630815895783,0.24689077380500046,0.10030873851464377,0.7443625939092224
1989,mean_defensive_rebounds,DRB,-0.12796537265877073,0.8021162105036924,-0.3437907212675196,0.3971630815895783,0.24689077380500046,0.10030873851464377,0.7443625939092224
1989,mean_steals,STL,-0.6677979474280391,-0.06495583839920215,-0.38288100298064626,0.3971630815895783,0.24689077380500046,0.10030873851464377,0.7443625939092224
1989,mean_blocks,BLK,0.27088027222906014,0.6502278841933268,-0.1906358719036976,0.3971630815895783,0.24689077380500046,0.10030873851464377,0.7443625939092224
1989,mean_turnovers,TOV,-0.7828313111031264,0.02425416950726019,-0.07153135950828,0.3971630815895783,0.24689077380500046,0.10030873851464377,0.7443625939092224
1989,mean_personal_fouls,PF,0.12930470703125668,0.5783612282640693,-0.46151841054276355,0.3971630815895783,0.24689077380500046,0.10030873851464377,0.7443625939092224
1990,mean_min_played,MP,0.9316584089097919,0.09908815503541903,0.03445395350811793,0.5547285086665101,0.20222998674381104,0.0675315775727102,0.8244900729830315
1990,mean_field_goals,FG,0.9236755019814128,0.137227374590376,0.13790731513242255,0.5547285086665101,0.20222998674381104,0.0675315775727102,0.8244900729830315
1990,mean_field_goals_3pt,FG3P,0.2892782304767799,0.8470017531828054,-0.4287948266211704,0.5547285086665101,0.20222998674381104,0.0675315775727102,0.8244900729830315
1990,mean_free_throws,FT,0.8876593494506393,0.06305154948069783,0.19443277818178062,0.5547285086665101,0.20222998674381104,0.0675315775727102,0.8244900729830315
1990,mean_field_goals_attempts,FGA,0.9102054716406874,0.19412940020978517,0.1270333758744294,0.5547285086665101,0.20222998674381104,0.0675315775727102,0.8244900729830315
1990,mean_field_goals_attempt_3pt,FGA3P,0.32143262820171553,0.8549366872006455,-0.39216214770451896,0.5547285086665101,0.20222998674381104,0.0675315775727102,0.8244900729830315
1990,mean_free_throws_attempts,FTA,0.8969997334969774,-0.022414479580898563,0.1885760625692243,0.5547285086665101,0.20222998674381104,0.0675315775727102,0.8244900729830315
1990,mean_offensive_rebounds,ORB,0.6644185245816275,-0.5528327238921722,-0.16979440110390548,0.5547285086665101,0.20222998674381104,0.0675315775727102,0.8244900729830315
1990,mean_defensive_rebounds,DRB,0.7734801660223803,-0.4465441359998048,-0.2677340778642081,0.5547285086665101,0.20222998674381104,0.0675315775727102,0.8244900729830315
1990,mean_steals,STL,0.6750856534152313,0.28089806752695656,0.17992375273892608,0.5547285086665101,0.20222998674381104,0.0675315775727102,0.8244900729830315
1990,mean_blocks,BLK,0.45164962182770324,-0.559182707646233,-0.44795815978258446,0.5547285086665101,0.20222998674381104,0.0675315775727102,0.8244900729830315
1990,mean_turnovers,TOV,0.8709861677708997,0.12956980909003651,0.21060808801884515,0.5547285086665101,0.20222998674381104,0.0675315775727102,0.8244900729830315
1990,mean_personal_fouls,PF,0.6513185462707022,-0.4432201786187691,-0.22943370675309527,0.5547285086665101,0.20222998674381104,0.0675315775727102,0.8244900729830315
1991,mean_min_played,MP,-0.9371955308149802,0.03729826317504962,-0.024009471112731773,0.5593374397019962,0.21017129759514303,0.06542800599411118,0.8349367432912503
1991,mean_field_goals,FG,-0.9285471257401776,0.10888760144978725,-0.149553964245138,0.5593374397019962,0.21017129759514303,0.06542800599411118,0.8349367432912503
1991,mean_field_goals_3pt,FG3P,-0.33522143090678086,0.8257394725053468,0.43054583195351814,0.5593374397019962,0.21017129759514303,0.06542800599411118,0.8349367432912503
1991,mean_free_throws,FT,-0.8857546725972084,0.08162463151679739,-0.23906417662174503,0.5593374397019962,0.21017129759514303,0.06542800599411118,0.8349367432912503
1991,mean_field_goals_attempts,FGA,-0.9197433435974346,0.17438885832798068,-0.11814445105109805,0.5593374397019962,0.21017129759514303,0.06542800599411118,0.8349367432912503
1991,mean_field_goals_attempt_3pt,FGA3P,-0.3553973323094131,0.8286856923963709,0.4085967911649053,0.5593374397019962,0.21017129759514303,0.06542800599411118,0.8349367432912503
1991,mean_free_throws_attempts,FTA,-0.8993507068578898,0.0007317557592463462,-0.22020001617532858,0.5593374397019962,0.21017129759514303,0.06542800599411118,0.8349367432912503
1991,mean_offensive_rebounds,ORB,-0.5957368417380667,-0.6374259065689506,0.2045639961429098,0.5593374397019962,0.21017129759514303,0.06542800599411118,0.8349367432912503
1991,mean_defensive_rebounds,DRB,-0.736531965563004,-0.510885906059946,0.24433851463522982,0.5593374397019962,0.21017129759514303,0.06542800599411118,0.8349367432912503
1991,mean_steals,STL,-0.7225626441077716,0.3290393930673244,-0.08604391446872829,0.5593374397019962,0.21017129759514303,0.06542800599411118,0.8349367432912503
1991,mean_blocks,BLK,-0.4349848929378004,-0.6055399793300386,0.3930295687936717,0.5593374397019962,0.21017129759514303,0.06542800599411118,0.8349367432912503
1991,mean_turnovers,TOV,-0.887307430760924,0.12182969949894322,-0.19825043671651565,0.5593374397019962,0.21017129759514303,0.06542800599411118,0.8349367432912503
1991,mean_personal_fouls,PF,-0.6759031998008358,-0.395265348414042,0.2301642321926695,0.5593374397019962,0.21017129759514303,0.06542800599411118,0.8349367432912503
1992,mean_min_played,MP,-0.9492100830473079,0.053788036053027725,0.03636744952280067,0.5670860659780077,0.2045020135770248,0.06397344556818313,0.8355615251232156
1992,mean_field_goals,FG,-0.937776112919863,0.12798534273826356,0.05867089424133099,0.5670860659780077,0.2045020135770248,0.06397344556818313,0.8355615251232156
1992,mean_field_goals_3pt,FG3P,-0.3382021905440205,0.8316679385577925,-0.4268068397146325,0.5670860659780077,0.2045020135770248,0.06397344556818313,0.8355615251232156
1992,mean_free_throws,FT,-0.8961715628257794,0.01883555390714178,0.18969357790501343,0.5670860659780077,0.2045020135770248,0.06397344556818313,0.8355615251232156
1992,mean_field_goals_attempts,FGA,-0.9208290655164373,0.21275104911188591,0.0643092674414662,0.5670860659780077,0.2045020135770248,0.06397344556818313,0.8355615251232156
1992,mean_field_goals_attempt_3pt,FGA3P,-0.36775528711019295,0.837587586455599,-0.38627486822061663,0.5670860659780077,0.2045020135770248,0.06397344556818313,0.8355615251232156
1992,mean_free_throws_attempts,FTA,-0.9040653517303885,-0.06083633661322539,0.17710337397566517,0.5670860659780077,0.2045020135770248,0.06397344556818313,0.8355615251232156
1992,mean_offensive_rebounds,ORB,-0.5960614844049371,-0.6284167669037707,-0.2539589099151147,0.5670860659780077,0.2045020135770248,0.06397344556818313,0.8355615251232156
1992,mean_defensive_rebounds,DRB,-0.7343372331403891,-0.5095518011704193,-0.2853787290134816,0.5670860659780077,0.2045020135770248,0.06397344556818313,0.8355615251232156
1992,mean_steals,STL,-0.711086776891693,0.2658477778780881,0.3192563771491715,0.5670860659780077,0.2045020135770248,0.06397344556818313,0.8355615251232156
1992,mean_blocks,BLK,-0.4586203050473835,-0.5791719153895786,-0.33652793726194485,0.5670860659780077,0.2045020135770248,0.06397344556818313,0.8355615251232156
1992,mean_turnovers,TOV,-0.8796096931741579,0.15912576857089972,0.21355781240866284,0.5670860659780077,0.2045020135770248,0.06397344556818313,0.8355615251232156
1992,mean_personal_fouls,PF,-0.6996112499266942,-0.3327500173824426,-0.1315821470642769,0.5670860659780077,0.2045020135770248,0.06397344556818313,0.8355615251232156
1993,mean_min_played,MP,0.9326187567985977,-0.12321186225643732,0.010390938012825434,0.5637954737249953,0.20915065427257207,0.05984590569435662,0.832792033691924
1993,mean_field_goals,FG,0.9305835957688303,-0.1486847529982422,0.049781060212979136,0.5637954737249953,0.20915065427257207,0.05984590569435662,0.832792033691924
1993,mean_field_goals_3pt,FG3P,0.3306137406875003,-0.8498053191021693,-0.39233842111757766,0.5637954737249953,0.20915065427257207,0.05984590569435662,0.832792033691924
1993,mean_free_throws,FT,0.8798185580896061,-0.015694945935766508,0.20371788060599044,0.5637954737249953,0.20915065427257207,0.05984590569435662,0.832792033691924
1993,mean_field_goals_attempts,FGA,0.9215905574300299,-0.22937569570772404,0.03977180395051124,0.5637954737249953,0.20915065427257207,0.05984590569435662,0.832792033691924
1993,mean_field_goals_attempt_3pt,FGA3P,0.3628931571973047,-0.8492262172812979,-0.35852957301707156,0.5637954737249953,0.20915065427257207,0.05984590569435662,0.832792033691924
1993,mean_free_throws_attempts,FTA,0.8945493378011817,0.07620023854672547,0.17226923528273594,0.5637954737249953,0.20915065427257207,0.05984590569435662,0.832792033691924
1993,mean_offensive_rebounds,ORB,0.610789885670647,0.6129107851733139,-0.26880392648673285,0.5637954737249953,0.20915065427257207,0.05984590569435662,0.832792033691924
1993,mean_defensive_rebounds,DRB,0.7518468855004974,0.48828518157693324,-0.2951428036091567,0.5637954737249953,0.20915065427257207,0.05984590569435662,0.832792033691924
1993,mean_steals,STL,0.6827586169821724,-0.3092834980236795,0.33637300669552345,0.5637954737249953,0.20915065427257207,0.05984590569435662,0.832792033691924
1993,mean_blocks,BLK,0.5343893653792073,0.5602660195572454,-0.31118794674290623,0.5637954737249953,0.20915065427257207,0.05984590569435662,0.832792033691924
1993,mean_turnovers,TOV,0.8855519235051436,-0.09940918518795051,0.21864078891965155,0.5637954737249953,0.20915065427257207,0.05984590569435662,0.832792033691924
1993,mean_personal_fouls,PF,0.6743002082536367,0.382271357497573,-0.05499944130891129,0.5637954737249953,0.20915065427257207,0.05984590569435662,0.832792033691924
1994,mean_min_played,MP,0.921883681112293,-0.1595238854640574,0.08273481770482309,0.5495139427319677,0.2181480488375635,0.06530831987356618,0.8329703114430975
1994,mean_field_goals,FG,0.9309115354528864,-0.15601920470531602,-0.09605307172874651,0.5495139427319677,0.2181480488375635,0.06530831987356618,0.8329703114430975
1994,mean_field_goals_3pt,FG3P,0.22640828250288217,-0.8805738968168924,0.34079338161707773,0.5495139427319677,0.2181480488375635,0.06530831987356618,0.8329703114430975
1994,mean_free_throws,FT,0.8660810992399982,-0.003280041683301684,-0.3757918769599711,0.5495139427319677,0.2181480488375635,0.06530831987356618,0.8329703114430975
1994,mean_field_goals_attempts,FGA,0.9122180076398488,-0.27285576998054056,-0.09496018385856991,0.5495139427319677,0.2181480488375635,0.06530831987356618,0.8329703114430975
1994,mean_field_goals_attempt_3pt,FGA3P,0.2540207812178527,-0.8874099039217889,0.32124880152224755,0.5495139427319677,0.2181480488375635,0.06530831987356618,0.8329703114430975
1994,mean_free_throws_attempts,FTA,0.8936961124945662,0.09961885999957315,-0.3152116275383706,0.5495139427319677,0.2181480488375635,0.06530831987356618,0.8329703114430975
1994,mean_offensive_rebounds,ORB,0.633210126553669,0.5860878916149985,0.29801049703484694,0.5495139427319677,0.2181480488375635,0.06530831987356618,0.8329703114430975
1994,mean_defensive_rebounds,DRB,0.77559549670991,0.4485351729920754,0.30620237374823145,0.5495139427319677,0.2181480488375635,0.06530831987356618,0.8329703114430975
1994,mean_steals,STL,0.6498237233206569,-0.3951575613874578,-0.08872596080957892,0.5495139427319677,0.2181480488375635,0.06530831987356618,0.8329703114430975
1994,mean_blocks,BLK,0.5705303798418904,0.5250866330310963,0.1654897960953582,0.5495139427319677,0.2181480488375635,0.06530831987356618,0.8329703114430975
1994,mean_turnovers,TOV,0.8578592652011008,-0.15224017512626134,-0.16764013658378646,0.5495139427319677,0.2181480488375635,0.06530831987356618,0.8329703114430975
1994,mean_personal_fouls,PF,0.6665549719240254,0.37298490665248557,0.34361041700107725,0.5495139427319677,0.2181480488375635,0.06530831987356618,0.8329703114430975
1995,mean_min_played,MP,-0.9371570133544549,-0.12644932311913076,0.10300547924277403,0.5596483442376484,0.22997570588261837,0.06012577501291274,0.8497498251331795
1995,mean_field_goals,FG,-0.9473615246204419,-0.11535134379471323,-0.07629589459637384,0.5596483442376484,0.22997570588261837,0.06012577501291274,0.8497498251331795
1995,mean_field_goals_3pt,FG3P,-0.33710752116221265,-0.8523562294045123,0.3290731563087283,0.5596483442376484,0.22997570588261837,0.06012577501291274,0.8497498251331795
1995,mean_free_throws,FT,-0.8853105779086212,-0.04217533299392804,-0.37835006819479783,0.5596483442376484,0.22997570588261837,0.06012577501291274,0.8497498251331795
1995,mean_field_goals_attempts,FGA,-0.9344712527513866,-0.2268579492961951,-0.05247262639916051,0.5596483442376484,0.22997570588261837,0.06012577501291274,0.8497498251331795
1995,mean_field_goals_attempt_3pt,FGA3P,-0.35195074118424924,-0.8538811429879356,0.31701461332351044,0.5596483442376484,0.22997570588261837,0.06012577501291274,0.8497498251331795
1995,mean_free_throws_attempts,FTA,-0.9042157808629344,0.06615180058061808,-0.3451349059911695,0.5596483442376484,0.22997570588261837,0.06012577501291274,0.8497498251331795
1995,mean_offensive_rebounds,ORB,-0.5696542469710152,0.6737157951678991,0.23259543790927278,0.5596483442376484,0.22997570588261837,0.06012577501291274,0.8497498251331795
1995,mean_defensive_rebounds,DRB,-0.7482753220621003,0.5280521646385724,0.17831880333790012,0.5596483442376484,0.22997570588261837,0.06012577501291274,0.8497498251331795
1995,mean_steals,STL,-0.6765958671957218,-0.36068729264337085,-0.018368885599832407,0.5596483442376484,0.22997570588261837,0.06012577501291274,0.8497498251331795
1995,mean_blocks,BLK,-0.5159570902587859,0.5990008839308874,0.15104448706686263,0.5596483442376484,0.22997570588261837,0.06012577501291274,0.8497498251331795
1995,mean_turnovers,TOV,-0.8730770129617886,-0.14882843192365963,-0.1582814861100204,0.5596483442376484,0.22997570588261837,0.06012577501291274,0.8497498251331795
1995,mean_personal_fouls,PF,-0.6456500200117408,0.45096116294302313,0.39660194959609674,0.5596483442376484,0.22997570588261837,0.06012577501291274,0.8497498251331795
1996,mean_min_played,MP,-0.9359994086554394,0.11575355749693766,0.14812821726730027,0.5675072336398598,0.226294663371611,0.05952617118541996,0.8533280681968907
1996,mean_field_goals,FG,-0.9457300672935851,0.10759586164366697,-0.0695734490132626,0.5675072336398598,0.226294663371611,0.05952617118541996,0.8533280681968907
1996,mean_field_goals_3pt,FG3P,-0.34993989765387334,0.8554046910009867,0.3036215277488323,0.5675072336398598,0.226294663371611,0.05952617118541996,0.8533280681968907
1996,mean_free_throws,FT,-0.8784884100685083,0.03423632357216347,-0.4027730958887543,0.5675072336398598,0.226294663371611,0.05952617118541996,0.8533280681968907
1996,mean_field_goals_attempts,FGA,-0.9373514356185523,0.21335325492409163,-0.04411332791641493,0.5675072336398598,0.226294663371611,0.05952617118541996,0.8533280681968907
1996,mean_field_goals_attempt_3pt,FGA3P,-0.3643831486451406,0.8620184066426823,0.2798359406919554,0.5675072336398598,0.226294663371611,0.05952617118541996,0.8533280681968907
1996,mean_free_throws_attempts,FTA,-0.8902550165180161,-0.06131500683617382,-0.38082746908914494,0.5675072336398598,0.226294663371611,0.05952617118541996,0.8533280681968907
1996,mean_offensive_rebounds,ORB,-0.5869117278142284,-0.6602318497346813,0.19734035312895631,0.5675072336398598,0.226294663371611,0.05952617118541996,0.8533280681968907
1996,mean_defensive_rebounds,DRB,-0.7757835974596072,-0.5111524979127806,0.16912748899066082,0.5675072336398598,0.226294663371611,0.05952617118541996,0.8533280681968907
1996,mean_steals,STL,-0.7027726519929581,0.37514143383741344,0.013353192608875885,0.5675072336398598,0.226294663371611,0.05952617118541996,0.8533280681968907
1996,mean_blocks,BLK,-0.4701803020641032,-0.6329699023504144,0.24962933761145192,0.5675072336398598,0.226294663371611,0.05952617118541996,0.8533280681968907
1996,mean_turnovers,TOV,-0.8780089756499364,0.09272818638920492,-0.16897265799394715,0.5675072336398598,0.226294663371611,0.05952617118541996,0.8533280681968907
1996,mean_personal_fouls,PF,-0.6904874609545141,-0.3800621021559395,0.3298025117369466,0.5675072336398598,0.226294663371611,0.05952617118541996,0.8533280681968907
1997,mean_min_played,MP,-0.9401797232351935,0.1399864503819095,-0.1527208874308401,0.5841248003204207,0.226348892681173,0.056038752700021184,0.8665124457016149
1997,mean_field_goals,FG,-0.951363149547264,0.09808003339341251,0.08976737999518898,0.5841248003204207,0.226348892681173,0.056038752700021184,0.8665124457016149
